customer_id;gender
4504;Male
4645;Male
1511;Male
6376;Male
5460;Male
1785;Male
7375;Male
9301;Male
5762;Male
4392;Male
6042;Male
5587;Male
1271;Male
1530;Male
4018;Male
8920;Male
8842;Male
8003;Male
7279;Male
7492;Male
6348;Male
352;Male
8685;Male
753;Male
4116;Male
3304;Male
3637;Male
5232;Male
791;Male
4297;Male
6092;Male
1117;Male
8903;Male
1249;Male
4258;Male
1156;Male
5245;Male
7027;Male
8171;Male
138;Male
8771;Male
4796;Male
5067;Male
9193;Male
3282;Male
102;Male
1027;Male
960;Male
5888;Male
7678;Male
2023;Male
9612;Male
7111;Male
5797;Male
5404;Male
8739;Male
4441;Male
5960;Male
6368;Male
3863;Male
2626;Male
2746;Male
7127;Male
4671;Male
8686;Male
1109;Male
7648;Male
2108;Male
8032;Male
7785;Male
5073;Male
836;Male
3679;Male
6812;Male
2393;Male
8810;Male
2910;Male
4424;Male
4301;Male
4768;Male
3309;Male
1063;Male
4108;Male
690;Male
8687;Male
6627;Male
6405;Male
8765;Male
2458;Male
8772;Male
5872;Male
5005;Male
3917;Male
6823;Male
8239;Male
1663;Male
2824;Male
1504;Male
1106;Male
3043;Male
7396;Male
7711;Male
5398;Male
1611;Male
6188;Male
8688;Male
7121;Male
5053;Male
6320;Male
4465;Male
376;Male
9498;Male
6861;Male
8693;Male
8958;Male
3464;Male
8821;Male
2157;Male
7415;Male
2137;Male
4240;Male
7731;Male
8299;Male
5105;Male
7158;Male
635;Male
8374;Male
9528;Male
1575;Male
6312;Male
1025;Male
5237;Male
7293;Male
4854;Male
187;Male
2078;Male
9035;Male
5642;Male
9382;Male
2964;Male
6838;Male
5799;Male
6798;Male
6801;Male
3750;Male
3410;Male
2534;Male
1802;Male
1553;Male
2195;Male
8479;Male
7210;Male
242;Male
1977;Male
4727;Male
6023;Male
6628;Male
230;Male
2561;Male
2329;Male
3949;Male
6531;Male
9579;Male
452;Male
9625;Male
3845;Male
9414;Male
2300;Male
4129;Male
6643;Male
220;Male
7216;Male
474;Male
5313;Male
5645;Male
8690;Male
8528;Male
5260;Male
1000;Male
8968;Male
1598;Male
6957;Male
8957;Male
9445;Male
621;Male
5412;Male
2714;Male
5445;Male
2793;Male
3857;Male
2451;Male
6452;Male
7200;Male
3255;Male
5617;Male
5514;Male
8691;Male
5876;Male
5510;Male
2240;Male
2564;Male
169;Male
6873;Male
140;Male
9052;Male
3141;Male
5828;Male
4411;Male
1259;Male
2725;Male
2019;Male
9482;Male
813;Male
7110;Male
8245;Male
8692;Male
8689;Male
9276;Male
1914;Male
2281;Male
3405;Male
1339;Male
7808;Male
7288;Male
2035;Male
8146;Male
7172;Male
4756;Male
4367;Male
6415;Male
4797;Male
435;Male
8694;Male
5896;Male
3869;Male
2916;Male
4149;Male
2413;Male
7713;Male
7102;Male
5123;Male
6487;Male
3987;Male
5936;Male
8053;Male
8966;Male
8773;Male
7954;Male
8136;Male
6604;Male
1439;Male
6273;Male
5842;Male
1151;Male
4737;Male
6478;Male
1782;Male
3331;Male
6775;Male
6541;Male
795;Male
7670;Male
4550;Male
3813;Male
8224;Male
185;Male
2553;Male
4809;Male
7884;Male
3087;Male
1085;Male
2542;Male
6905;Male
7956;Male
6608;Male
9493;Male
1548;Male
2109;Male
7148;Male
1907;Male
7437;Male
5822;Male
7405;Male
6971;Male
4093;Male
4079;Male
9152;Male
4772;Male
430;Male
3904;Male
3260;Male
7531;Male
8695;Male
8696;Male
4401;Male
5607;Male
1961;Male
557;Male
3200;Male
4780;Male
1003;Male
752;Male
6793;Male
4937;Male
7615;Male
1305;Male
5212;Male
6922;Male
8198;Male
3047;Male
72;Male
4565;Male
6956;Male
8156;Male
4827;Male
6564;Male
4456;Male
7836;Male
5883;Male
7768;Male
8201;Male
7056;Male
4980;Male
434;Male
1124;Male
6251;Male
9137;Male
3768;Male
1214;Male
445;Male
5069;Male
891;Male
7410;Male
536;Male
4930;Male
2138;Male
5997;Male
1545;Male
5671;Male
4113;Male
7534;Male
338;Male
2124;Male
3203;Male
5943;Male
5157;Male
8250;Male
6948;Male
1254;Male
7260;Male
1852;Male
9514;Male
5870;Male
5798;Male
5976;Male
204;Male
1348;Male
1461;Male
8182;Male
7107;Male
2045;Male
8066;Male
1608;Male
4735;Male
2026;Male
535;Male
4075;Male
8175;Male
6395;Male
3629;Male
8088;Male
5525;Male
6528;Male
6721;Male
4222;Male
3806;Male
1099;Male
3229;Male
5421;Male
2385;Male
6573;Male
4767;Male
7582;Male
3020;Male
1583;Male
4611;Male
8889;Male
1192;Male
7503;Male
6421;Male
73;Male
4600;Male
7246;Male
7802;Male
6191;Male
917;Male
7262;Male
6637;Male
5496;Male
5327;Male
9014;Male
4227;Male
8185;Male
1424;Male
3712;Male
5007;Male
4033;Male
1932;Male
3368;Male
5144;Male
8041;Male
8373;Male
2303;Male
5945;Male
6463;Male
2361;Male
2343;Male
256;Male
9386;Male
2958;Male
136;Male
2010;Male
393;Male
6337;Male
933;Male
3454;Male
5356;Male
1427;Male
6626;Male
1478;Male
4757;Male
6048;Male
6640;Male
8895;Male
6098;Male
709;Male
6898;Male
2963;Male
919;Male
4835;Male
6804;Male
5160;Male
9363;Male
2920;Male
141;Male
6240;Male
7673;Male
3067;Male
403;Male
2614;Male
2683;Male
5994;Male
3051;Male
139;Male
224;Male
1491;Male
5360;Male
2501;Male
3804;Male
4556;Male
6600;Male
792;Male
5453;Male
7050;Male
4031;Male
7850;Male
9203;Male
1333;Male
3070;Male
3683;Male
8426;Male
321;Male
9253;Male
2926;Male
6566;Male
9469;Male
6974;Male
8834;Male
7297;Male
3471;Male
3243;Male
3911;Male
1047;Male
4276;Male
6933;Male
1309;Male
4631;Male
4094;Male
9549;Male
7782;Male
7445;Male
9521;Male
1761;Male
4946;Male
6020;Male
3277;Male
1398;Male
9239;Male
2888;Male
1068;Male
8672;Male
5887;Male
6620;Male
1435;Male
1885;Male
5975;Male
4339;Male
8135;Male
2744;Male
4220;Male
676;Male
2946;Male
4125;Male
4244;Male
3393;Male
3797;Male
9154;Male
7414;Male
457;Male
3333;Male
3595;Male
3236;Male
6869;Male
7602;Male
1100;Male
3375;Male
9644;Male
9054;Male
5382;Male
3124;Male
5118;Male
8547;Male
4328;Male
43;Male
5600;Male
6642;Male
1487;Male
2693;Male
8619;Male
3532;Male
3514;Male
6503;Male
9600;Male
6909;Male
4973;Male
8971;Male
5792;Male
4715;Male
6759;Male
5153;Male
1956;Male
6844;Male
1752;Male
447;Male
2516;Male
2834;Male
3940;Male
4084;Male
6104;Male
7695;Male
6476;Male
3230;Male
2589;Male
7812;Male
8748;Male
596;Male
1645;Male
6314;Male
6568;Male
5527;Male
7233;Male
4285;Male
6595;Male
9118;Male
4717;Male
4439;Male
7675;Male
8408;Male
730;Male
8973;Male
1793;Male
3626;Male
7983;Male
355;Male
2249;Male
8062;Male
1399;Male
7506;Male
9494;Male
9216;Male
2408;Male
5728;Male
4331;Male
870;Male
2234;Male
3434;Male
8998;Male
8991;Male
8775;Male
5254;Male
5409;Male
5029;Male
5147;Male
1680;Male
6149;Male
1397;Male
2379;Male
3441;Male
6837;Male
5610;Male
9209;Male
7790;Male
8465;Male
8039;Male
930;Male
2055;Male
431;Male
6398;Male
6669;Male
4901;Male
1116;Male
4457;Male
1312;Male
252;Male
2906;Male
3931;Male
8120;Male
9509;Male
2968;Male
3367;Male
5009;Male
3966;Male
4752;Male
3787;Male
9643;Male
30;Male
648;Male
9377;Male
2886;Male
6375;Male
821;Male
1353;Male
2772;Male
3262;Male
2368;Male
2694;Male
647;Male
765;Male
1090;Male
6706;Male
7256;Male
8888;Male
6572;Male
7623;Male
120;Male
360;Male
6545;Male
7177;Male
5588;Male
1141;Male
602;Male
1519;Male
3964;Male
1009;Male
4453;Male
2565;Male
4883;Male
3726;Male
3986;Male
520;Male
1389;Male
5686;Male
5119;Male
8930;Male
9350;Male
5505;Male
8472;Male
2254;Male
8698;Male
1579;Male
2607;Male
1046;Male
850;Male
4700;Male
5779;Male
9666;Male
7846;Male
6799;Male
8278;Male
2376;Male
8021;Male
4133;Male
1006;Male
9548;Male
8388;Male
9049;Male
9217;Male
6661;Male
5998;Male
7726;Male
3426;Male
815;Male
6817;Male
5890;Male
8950;Male
6557;Male
2043;Male
5713;Male
5296;Male
6210;Male
2800;Male
9366;Male
4358;Male
6322;Male
8119;Male
5221;Male
6113;Male
9094;Male
6384;Male
7757;Male
7563;Male
7447;Male
1884;Male
556;Male
7715;Male
9522;Male
2796;Male
8557;Male
7843;Male
1747;Male
1871;Male
9520;Male
6866;Male
8997;Male
7065;Male
7622;Male
1594;Male
1150;Male
5803;Male
8577;Male
4307;Male
777;Male
2773;Male
4135;Male
670;Male
1157;Male
998;Male
9353;Male
5045;Male
9558;Male
5666;Male
9082;Male
1042;Male
3090;Male
8067;Male
346;Male
8737;Male
5018;Male
6881;Male
2855;Male
866;Male
4209;Male
563;Male
3074;Male
4597;Male
7253;Male
2427;Male
7851;Male
5256;Male
1360;Male
7480;Male
4570;Male
1742;Male
2041;Male
4712;Male
2973;Male
418;Male
9033;Male
1221;Male
669;Male
583;Male
5675;Male
1453;Male
8816;Male
8697;Male
2009;Male
4119;Male
2740;Male
8614;Male
7583;Male
6062;Male
7088;Male
3828;Male
6539;Male
5928;Male
2373;Male
4257;Male
8582;Male
1919;Male
8979;Male
4920;Male
1198;Male
7283;Male
46;Male
7576;Male
7729;Male
9474;Male
9231;Male
81;Male
4319;Male
1546;Male
7105;Male
2548;Male
4172;Male
3519;Male
6904;Male
217;Male
5348;Male
9233;Male
4941;Male
2646;Male
369;Male
8534;Male
3060;Male
9442;Male
1176;Male
7747;Male
4199;Male
6271;Male
9333;Male
2922;Male
1754;Male
7717;Male
5953;Male
9187;Male
3460;Male
1463;Male
7704;Male
657;Male
433;Male
2839;Male
2935;Male
7500;Male
6665;Male
9120;Male
5068;Male
1883;Male
1200;Male
4719;Male
7682;Male
476;Male
1600;Male
8034;Male
4588;Male
1044;Male
5429;Male
8485;Male
1385;Male
7439;Male
5701;Male
2418;Male
6831;Male
7676;Male
8466;Male
3604;Male
2653;Male
4284;Male
2994;Male
9476;Male
5270;Male
6449;Male
4626;Male
4144;Male
1396;Male
4327;Male
6746;Male
926;Male
3468;Male
4539;Male
2847;Male
3466;Male
3713;Male
3656;Male
6367;Male
5148;Male
3096;Male
8513;Male
590;Male
1756;Male
9081;Male
160;Male
879;Male
900;Male
9385;Male
2135;Male
8454;Male
2325;Male
6929;Male
5205;Male
5425;Male
4049;Male
7773;Male
4482;Male
1380;Male
488;Male
6855;Male
3463;Male
5595;Male
3374;Male
4080;Male
3814;Male
7558;Male
2486;Male
5849;Male
2775;Male
3755;Male
1324;Male
9321;Male
8699;Male
6515;Male
954;Male
8598;Male
3851;Male
1083;Male
4508;Male
8295;Male
4381;Male
2957;Male
4974;Male
5420;Male
9402;Male
9292;Male
1417;Male
4477;Male
7035;Male
113;Male
7205;Male
1015;Male
3185;Male
2959;Male
5030;Male
4505;Male
494;Male
7761;Male
2224;Male
2262;Male
9416;Male
3753;Male
7085;Male
797;Male
2930;Male
7336;Male
6483;Male
2977;Male
9662;Male
5064;Male
6611;Male
5742;Male
7243;Male
9559;Male
7604;Male
8700;Male
8335;Male
6458;Male
5643;Male
1870;Male
3807;Male
8349;Male
4713;Male
5476;Male
2328;Male
5468;Male
3013;Male
6899;Male
5100;Male
5982;Male
7265;Male
4658;Male
4496;Male
2005;Male
1567;Male
968;Male
7724;Male
1540;Male
666;Male
253;Male
7767;Male
7698;Male
1143;Male
1205;Male
2103;Male
2461;Male
5226;Male
4779;Male
1952;Male
4321;Male
8588;Male
3603;Male
7248;Male
6014;Male
166;Male
2388;Male
3938;Male
1864;Male
6371;Male
7431;Male
64;Male
7792;Male
3279;Male
9423;Male
7771;Male
3412;Male
4586;Male
7441;Male
4156;Male
1034;Male
6284;Male
1213;Male
5688;Male
5265;Male
2347;Male
7037;Male
2724;Male
3193;Male
6396;Male
845;Male
5555;Male
3970;Male
993;Male
3284;Male
3281;Male
7864;Male
371;Male
2970;Male
7865;Male
5049;Male
8961;Male
1148;Male
8264;Male
1488;Male
8206;Male
519;Male
4164;Male
5920;Male
885;Male
7381;Male
5746;Male
5544;Male
61;Male
1105;Male
1114;Male
183;Male
3529;Male
6275;Male
7633;Male
7799;Male
4269;Male
3899;Male
7791;Male
1976;Male
5832;Male
1187;Male
2807;Male
4469;Male
8846;Male
3265;Male
6356;Male
5957;Male
8213;Male
3692;Male
9605;Male
8632;Male
3254;Male
3479;Male
4425;Male
959;Male
1133;Male
7073;Male
8701;Male
7919;Male
9242;Male
7666;Male
335;Male
6903;Male
3089;Male
585;Male
1376;Male
2214;Male
297;Male
5277;Male
9475;Male
8702;Male
7513;Male
7814;Male
4310;Male
9179;Male
1451;Male
4446;Male
5231;Male
1274;Male
5128;Male
7373;Male
8073;Male
5889;Male
5152;Male
7490;Male
3618;Male
7721;Male
6140;Male
2661;Male
1094;Male
5214;Male
581;Male
4824;Male
8969;Male
5481;Male
4060;Male
5576;Male
8943;Male
4134;Male
3996;Male
5732;Male
118;Male
7907;Male
9309;Male
3153;Male
4376;Male
7404;Male
2878;Male
719;Male
2778;Male
2106;Male
5847;Male
9085;Male
2094;Male
8703;Male
7382;Male
1075;Male
989;Male
7496;Male
4792;Male
1911;Male
4212;Male
4011;Male
6827;Male
5786;Male
3055;Male
1971;Male
2965;Male
3658;Male
8900;Male
6434;Male
5376;Male
2996;Male
8704;Male
2073;Male
7856;Male
6365;Male
2656;Male
1357;Male
2641;Male
7752;Male
7307;Male
2854;Male
1646;Male
2211;Male
2729;Male
7981;Male
2028;Male
4130;Male
3825;Male
9032;Male
2287;Male
1019;Male
6498;Male
3296;Male
9370;Male
3534;Male
3939;Male
5959;Male
6663;Male
4445;Male
5240;Male
9556;Male
6565;Male
5706;Male
8112;Male
6400;Male
8853;Male
8571;Male
774;Male
416;Male
4312;Male
4860;Male
6436;Male
4998;Male
1366;Male
8013;Male
8551;Male
2789;Male
689;Male
9211;Male
8823;Male
3936;Male
5015;Male
8922;Male
8564;Male
5787;Male
1288;Male
4213;Male
7359;Male
3608;Male
9306;Male
852;Male
3275;Male
8370;Male
2622;Male
9165;Male
2557;Male
5810;Male
5383;Male
7474;Male
5882;Male
9021;Male
4694;Male
6591;Male
4632;Male
4388;Male
7234;Male
4216;Male
6488;Male
6246;Male
3703;Male
264;Male
1241;Male
2426;Male
767;Male
7560;Male
4995;Male
6132;Male
2406;Male
2414;Male
6668;Male
421;Male
3424;Male
6231;Male
3973;Male
1161;Male
7521;Male
8602;Male
7977;Male
226;Male
5492;Male
8891;Male
2662;Male
1898;Male
5222;Male
1943;Male
2493;Male
7973;Male
1420;Male
2323;Male
8947;Male
9286;Male
882;Male
7116;Male
7736;Male
2029;Male
4512;Male
6378;Male
8214;Male
4525;Male
894;Male
2354;Male
3061;Male
5784;Male
6373;Male
5914;Male
731;Male
6962;Male
599;Male
7960;Male
1509;Male
7391;Male
6679;Male
6491;Male
3266;Male
595;Male
2504;Male
4855;Male
1250;Male
3457;Male
6274;Male
5215;Male
5062;Male
1502;Male
8731;Male
8346;Male
7467;Male
5102;Male
4486;Male
5615;Male
432;Male
9564;Male
1960;Male
6884;Male
4808;Male
6712;Male
2327;Male
2430;Male
7641;Male
4154;Male
4874;Male
2982;Male
6439;Male
6709;Male
9128;Male
3015;Male
7171;Male
9429;Male
6961;Male
8707;Male
406;Male
6097;Male
7897;Male
823;Male
6615;Male
9270;Male
1126;Male
3810;Male
7195;Male
4475;Male
5796;Male
2047;Male
3835;Male
6579;Male
6303;Male
7123;Male
8172;Male
5086;Male
8591;Male
7224;Male
168;Male
500;Male
2610;Male
9568;Male
8503;Male
9516;Male
7526;Male
5187;Male
4501;Male
8894;Male
1739;Male
7643;Male
1767;Male
1682;Male
656;Male
324;Male
7815;Male
5670;Male
8925;Male
3960;Male
2835;Male
3805;Male
349;Male
3037;Male
4791;Male
3615;Male
1839;Male
9173;Male
9284;Male
8705;Male
4221;Male
2128;Male
3264;Male
2299;Male
325;Male
8585;Male
6540;Male
1562;Male
3438;Male
6943;Male
7048;Male
6849;Male
2475;Male
2457;Male
7631;Male
3577;Male
1550;Male
8127;Male
8286;Male
2675;Male
3272;Male
6153;Male
3204;Male
1812;Male
5684;Male
7953;Male
2867;Male
8708;Male
5533;Male
3448;Male
439;Male
5459;Male
5006;Male
2341;Male
4933;Male
5125;Male
9438;Male
2429;Male
9481;Male
1079;Male
3843;Male
7044;Male
3757;Male
2255;Male
9575;Male
3311;Male
9581;Male
724;Male
8717;Male
6151;Male
8325;Male
4344;Male
7800;Male
8235;Male
3228;Male
1776;Male
4939;Male
8709;Male
3314;Male
9547;Male
8799;Male
1786;Male
9062;Male
7267;Male
4964;Male
9617;Male
2791;Male
390;Male
2929;Male
4863;Male
6300;Male
3201;Male
5424;Male
7080;Male
5683;Male
2036;Male
775;Male
3164;Male
1557;Male
840;Male
5438;Male
7524;Male
4911;Male
8407;Male
6220;Male
5173;Male
5316;Male
846;Male
6215;Male
830;Male
7427;Male
8517;Male
3962;Male
2829;Male
9586;Male
1422;Male
5447;Male
2591;Male
4940;Male
829;Male
8497;Male
6437;Male
2989;Male
8587;Male
7098;Male
8776;Male
5892;Male
3249;Male
7518;Male
7712;Male
5217;Male
9030;Male
8519;Male
3777;Male
8710;Male
2069;Male
3641;Male
6164;Male
9004;Male
9529;Male
2105;Male
4769;Male
8613;Male
4949;Male
6369;Male
3864;Male
1656;Male
550;Male
8007;Male
9607;Male
4745;Male
4546;Male
59;Male
5342;Male
5381;Male
5516;Male
7588;Male
9316;Male
8921;Male
4627;Male
2808;Male
9460;Male
3212;Male
6584;Male
1797;Male
8050;Male
6953;Male
1475;Male
3812;Male
7505;Male
4250;Male
5691;Male
1102;Male
7857;Male
8092;Male
1355;Male
125;Male
208;Male
7559;Male
4869;Male
962;Male
7285;Male
8279;Male
6475;Male
2410;Male
1833;Male
2087;Male
7654;Male
68;Male
7034;Male
7737;Male
6099;Male
4299;Male
7723;Male
1077;Male
6258;Male
8083;Male
7091;Male
1043;Male
4107;Male
4533;Male
6923;Male
6786;Male
2719;Male
5933;Male
7238;Male
4170;Male
1466;Male
564;Male
3497;Male
311;Male
225;Male
7839;Male
6835;Male
3856;Male
4681;Male
851;Male
2898;Male
4219;Male
190;Male
4378;Male
8190;Male
9432;Male
6110;Male
5103;Male
2728;Male
1944;Male
8438;Male
3208;Male
6345;Male
4302;Male
3343;Male
7327;Male
4654;Male
1751;Male
1372;Male
2370;Male
9619;Male
920;Male
3174;Male
3147;Male
8753;Male
2021;Male
1295;Male
340;Male
6791;Male
5452;Male
4055;Male
3509;Male
4177;Male
9655;Male
6745;Male
1639;Male
5484;Male
3766;Male
5812;Male
4353;Male
1688;Male
3227;Male
6708;Male
7380;Male
2197;Male
5879;Male
9196;Male
6417;Male
7323;Male
9046;Male
6326;Male
17635;Male
17633;Male
17634;Male
17632;Male
17631;Male
17630;Male
17629;Male
17628;Male
17627;Male
17626;Male
17611;Male
17612;Male
17610;Male
17266;Male
17609;Male
17265;Male
17623;Male
17608;Male
17606;Male
17242;Male
17264;Male
17241;Male
17263;Male
17621;Male
17239;Male
17604;Male
17238;Male
17237;Male
17236;Male
17235;Male
17234;Male
17602;Male
17614;Male
17232;Male
17262;Male
17616;Male
17261;Male
17260;Male
17615;Male
17607;Male
9092;Male
7313;Male
17601;Male
17617;Male
17600;Male
17618;Male
17259;Male
17230;Male
17620;Male
7925;Male
17229;Male
17596;Male
17595;Male
17227;Male
17594;Male
17258;Male
17228;Male
17624;Male
1299;Male
17226;Male
17257;Male
17256;Male
17224;Male
17592;Male
17591;Male
5877;Male
17223;Male
17254;Male
17579;Male
17222;Male
18034;Male
17253;Male
17252;Male
17220;Male
17251;Male
17250;Male
17219;Male
17578;Male
17249;Male
17218;Male
17217;Male
628;Male
17216;Male
17248;Male
17246;Male
17590;Male
17576;Male
1729;Male
17574;Male
17573;Male
17245;Male
17215;Male
17572;Male
17589;Male
9153;Male
17214;Male
18033;Male
8848;Male
6038;Male
6969;Male
17568;Male
2098;Male
808;Male
9017;Male
17586;Male
1040;Male
4692;Male
17584;Male
1419;Male
17583;Male
5347;Male
6270;Male
3205;Male
17599;Male
8490;Male
17195;Male
17548;Male
17193;Male
17192;Male
4970;Male
5986;Male
17545;Male
17542;Male
17519;Male
17541;Male
5003;Male
17518;Male
17555;Male
17517;Male
17513;Male
6360;Male
17565;Male
17191;Male
17515;Male
17189;Male
17516;Male
17564;Male
17188;Male
17511;Male
17539;Male
17538;Male
17187;Male
17537;Male
17186;Male
9347;Male
3947;Male
17535;Male
17509;Male
17508;Male
4408;Male
8752;Male
17507;Male
17533;Male
17185;Male
17506;Male
17531;Male
17184;Male
174;Male
17504;Male
17182;Male
17503;Male
17181;Male
2674;Male
17501;Male
17213;Male
17500;Male
2632;Male
17499;Male
17179;Male
6878;Male
17530;Male
17563;Male
17562;Male
17529;Male
17180;Male
17561;Male
17560;Male
17528;Male
17559;Male
1963;Male
17498;Male
7341;Male
2543;Male
17497;Male
4303;Male
3748;Male
17495;Male
17558;Male
17557;Male
17494;Male
17493;Male
17588;Male
17492;Male
17169;Male
17619;Male
17168;Male
2046;Male
17526;Male
17525;Male
17491;Male
17167;Male
17489;Male
17166;Male
17488;Male
17165;Male
17487;Male
17486;Male
17485;Male
7464;Male
17203;Male
2074;Male
7971;Male
5995;Male
7397;Male
4754;Male
2221;Male
17161;Male
5443;Male
9079;Male
2158;Male
1162;Male
6455;Male
17598;Male
1675;Male
5225;Male
9291;Male
351;Male
1815;Male
1957;Male
4674;Male
286;Male
8917;Male
8049;Male
6148;Male
6413;Male
6250;Male
17445;Male
2603;Male
5515;Male
1215;Male
8142;Male
9110;Male
521;Male
4497;Male
2000;Male
5057;Male
15339;Male
6776;Male
17174;Male
17173;Male
17417;Male
17148;Male
17149;Male
17431;Male
17150;Male
17151;Male
17152;Male
17432;Male
9027;Male
17153;Male
17433;Male
17154;Male
17155;Male
17434;Male
17157;Male
17156;Male
18515;Male
17146;Male
17446;Male
17147;Male
3612;Male
8824;Male
17145;Male
17144;Male
17447;Male
17448;Male
17143;Male
17142;Male
17141;Male
17423;Male
17140;Male
17139;Male
17422;Male
17138;Male
6558;Male
17172;Male
17171;Male
17450;Male
17136;Male
17135;Male
17134;Male
8017;Male
17132;Male
17452;Male
17131;Male
17455;Male
17130;Male
17424;Male
17110;Male
17425;Male
17426;Male
6165;Male
17439;Male
8579;Male
7378;Male
17440;Male
17438;Male
1570;Male
17420;Male
9060;Male
17415;Male
17129;Male
3007;Male
17524;Male
17128;Male
18608;Male
17108;Male
17127;Male
293;Male
17456;Male
17126;Male
17457;Male
640;Male
17125;Male
17458;Male
5708;Male
17124;Male
2314;Male
17123;Male
17122;Male
17416;Male
17414;Male
372;Male
17121;Male
17412;Male
17410;Male
17409;Male
8262;Male
9312;Male
17460;Male
17461;Male
17107;Male
2446;Male
2405;Male
1955;Male
1459;Male
1291;Male
6420;Male
17177;Male
3256;Male
3398;Male
5656;Male
6341;Male
6198;Male
3872;Male
5718;Male
6410;Male
7031;Male
2196;Male
7730;Male
5910;Male
6281;Male
1184;Male
999;Male
8211;Male
66;Male
2142;Male
5415;Male
7113;Male
4832;Male
290;Male
5560;Male
17103;Male
17102;Male
17570;Male
17101;Male
17406;Male
17100;Male
17407;Male
17099;Male
17098;Male
17408;Male
17097;Male
17096;Male
17094;Male
17441;Male
17391;Male
17419;Male
17392;Male
17393;Male
17093;Male
17092;Male
17396;Male
17091;Male
9254;Male
17622;Male
17090;Male
17398;Male
17087;Male
17397;Male
17086;Male
17084;Male
17085;Male
5743;Male
17399;Male
17083;Male
789;Male
17082;Male
17400;Male
348;Male
17081;Male
1962;Male
17079;Male
8080;Male
17443;Male
17076;Male
17075;Male
17387;Male
17385;Male
1627;Male
4977;Male
17376;Male
4071;Male
17078;Male
17198;Male
17074;Male
17073;Male
15333;Male
17386;Male
17072;Male
17377;Male
17373;Male
17071;Male
17070;Male
17374;Male
17069;Male
17068;Male
17067;Male
17066;Male
17378;Male
17380;Male
17064;Male
17381;Male
8617;Male
92;Male
17063;Male
17062;Male
17060;Male
17061;Male
9305;Male
17164;Male
2976;Male
8898;Male
1593;Male
5002;Male
17045;Male
4728;Male
8052;Male
4537;Male
2038;Male
6623;Male
8238;Male
3057;Male
8467;Male
5536;Male
1476;Male
2585;Male
4950;Male
7689;Male
1647;Male
1737;Male
17208;Male
7370;Male
1322;Male
17323;Male
1244;Male
2247;Male
9602;Male
7838;Male
1902;Male
4470;Male
5335;Male
17104;Male
9495;Male
6625;Male
8982;Male
1158;Male
3473;Male
15336;Male
2382;Male
6135;Male
17483;Male
6342;Male
7940;Male
8246;Male
4655;Male
847;Male
1144;Male
4308;Male
2723;Male
333;Male
1966;Male
2185;Male
15351;Male
1258;Male
1263;Male
2471;Male
1819;Male
8892;Male
5158;Male
1370;Male
2639;Male
9295;Male
6691;Male
7691;Male
1847;Male
2449;Male
1834;Male
4273;Male
444;Male
1404;Male
8954;Male
2864;Male
5131;Male
7466;Male
2739;Male
3273;Male
17322;Male
423;Male
17321;Male
14928;Male
17325;Male
18484;Male
17114;Male
17327;Male
17581;Male
17328;Male
18517;Male
17329;Male
17330;Male
17332;Male
17333;Male
17435;Male
4231;Male
17544;Male
17320;Male
17335;Male
17336;Male
18536;Male
17267;Male
17338;Male
17334;Male
17340;Male
17339;Male
17341;Male
17268;Male
17342;Male
17095;Male
17344;Male
17269;Male
17993;Male
17992;Male
17991;Male
17343;Male
5416;Male
17990;Male
17345;Male
7312;Male
17319;Male
17988;Male
17346;Male
17347;Male
17348;Male
17987;Male
17295;Male
17294;Male
6255;Male
17350;Male
17352;Male
17353;Male
17986;Male
17354;Male
7314;Male
2873;Male
4065;Male
17355;Male
17356;Male
17286;Male
17985;Male
17284;Male
17283;Male
17357;Male
17358;Male
3075;Male
17274;Male
17359;Male
411;Male
17360;Male
17273;Male
17984;Male
2483;Male
2169;Male
18511;Male
7237;Male
902;Male
8016;Male
6810;Male
17364;Male
682;Male
6743;Male
3678;Male
6997;Male
17521;Male
3418;Male
5570;Male
9658;Male
1698;Male
5549;Male
2809;Male
9653;Male
8113;Male
90;Male
1486;Male
9065;Male
5628;Male
3119;Male
6490;Male
4438;Male
8492;Male
2183;Male
6319;Male
6076;Male
2233;Male
9050;Male
2415;Male
548;Male
18022;Male
2372;Male
5301;Male
17384;Male
15487;Male
17983;Male
17982;Male
17981;Male
18048;Male
17980;Male
17979;Male
17978;Male
17465;Male
17977;Male
17137;Male
17466;Male
17976;Male
15488;Male
17975;Male
17974;Male
15490;Male
15491;Male
17316;Male
17315;Male
15492;Male
17973;Male
4833;Male
15493;Male
17468;Male
17271;Male
622;Male
15494;Male
15495;Male
15496;Male
7351;Male
15497;Male
17270;Male
15498;Male
15499;Male
5037;Male
17314;Male
15500;Male
700;Male
15501;Male
14958;Male
17313;Male
15503;Male
17312;Male
15504;Male
17311;Male
4696;Male
17133;Male
17310;Male
6036;Male
17469;Male
17470;Male
17972;Male
17971;Male
18508;Male
17472;Male
17970;Male
9213;Male
17969;Male
9422;Male
17968;Male
6886;Male
1951;Male
17967;Male
17966;Male
17449;Male
17473;Male
15505;Male
17965;Male
502;Male
15506;Male
17309;Male
17281;Male
17308;Male
17474;Male
6310;Male
4879;Male
17307;Male
15507;Male
2506;Male
15509;Male
15510;Male
17306;Male
5184;Male
6363;Male
15515;Male
1342;Male
18537;Male
18012;Male
4734;Male
8784;Male
6315;Male
2056;Male
5840;Male
7300;Male
7681;Male
5858;Male
17569;Male
6685;Male
5085;Male
15486;Male
9479;Male
15556;Male
